episode_id,podcast_id,podcast_title,episode_title,published_date,relevant_clip_count,max_notable_score,max_confidence,stances,topics,potential_misinformation,corrective_context,politicized,top_candidate_id,top_clip_start_estimated,top_claim_summary
11185,30,Candace,BANNED! My Interview With Tristan Tate,2024-12-23T21:00:00,4,5,0.99,mixed,conspiracy_or_institutional_trust;covid19;hpv;misinformation_or_fact_checking;personal_decision_or_uptake;polio;safety_or_side_effects,True,False,True,episode_11185_clip_1,2383.1,"Guest describes leaving the 'cult of science,' claims Gardasil caused seizures, and contrasts modern vaccines with Jonas Salk's polio vaccine."
11869,18,The Megyn Kelly Show,"Political Hypocrisy, Trump Obsession, and Intel Community Absurdity, with the Ruthless Podcast Hosts | Ep. 376",2022-08-18T19:41:21,4,5,0.99,mixed,childhood_schedule;conspiracy_or_institutional_trust;covid19;efficacy_or_immunity;mandates_or_policy;safety_or_side_effects,True,False,True,episode_11869_clip_4,4312.4,Argues childhood vaccine mandates are absurd due to low risk to kids and lack of long-term safety data.
12014,2,The Joe Rogan Experience,#1699 - Meghan Murphy,2021-08-20T17:00:00,4,5,0.99,mixed,conspiracy_or_institutional_trust;covid19;efficacy_or_immunity;mandates_or_policy;personal_decision_or_uptake;safety_or_side_effects,True,False,True,episode_12014_clip_1,3055.9,"Speakers criticize vaccine mandates, claim natural immunity is ignored, assert mRNA vaccines are gene therapy with waning efficacy, and promote ivermectin."
12131,28,REAL AF with Andy Frisella,"720. Andy & DJ CTI: Fauci Testifies On COVID-19 Origins, Jury Selection Kicks Off In Hunter Biden's Federal Gun Crime Trial & Caitlin Clark Gets Hit",2024-06-04T09:00:00,4,5,0.99,mixed,conspiracy_or_institutional_trust;covid19;development_or_approval;efficacy_or_immunity;mandates_or_policy;misinformation_or_fact_checking;personal_decision_or_uptake;safety_or_side_effects,True,False,True,episode_12131_clip_3,1190.0,"Clips contrast media calling unvaccinated a threat with hosts alleging government propaganda, Fauci's profit, and vaccine-induced myocarditis."
13076,18,The Megyn Kelly Show,"San Fran Recalls Progressive School Board and More Cuomo CNN Drama, with Josh Holmes and Comfortably Smug of the Ruthless Podcast | Ep. 264",2022-02-17T19:00:00,4,5,0.99,mixed,covid19;efficacy_or_immunity;mandates_or_policy;personal_decision_or_uptake;safety_or_side_effects,True,False,True,episode_13076_clip_2,915.1,
13165,18,The Megyn Kelly Show,"Big Tech Turns Against Free Speech and Fighting the COVID Ruling Class, with David Sacks | Ep. 257",2022-02-08T20:15:45,4,5,0.99,mixed,conspiracy_or_institutional_trust;covid19;development_or_approval;efficacy_or_immunity;mandates_or_policy;misinformation_or_fact_checking;personal_decision_or_uptake,True,False,True,episode_13165_clip_4,3755.0,"Argues vaccines cannot stop transmission, making mandates unjustified, and attributes hesitancy to earned distrust of officials."
13849,18,The Megyn Kelly Show,"Don Lemon's Accuser Speaks Out and the Mediocrity of the Elites, with Dustin Hice and Emily Jashinsky | Ep. 198",2021-11-08T20:04:27,4,5,0.99,mixed,childhood_schedule;covid19;mandates_or_policy;misinformation_or_fact_checking;safety_or_side_effects,False,False,True,episode_13849_clip_4,5355.0,"Hosts criticize mandating vaccines for young children, citing lack of permanent authorization and adequate testing."
13895,18,The Megyn Kelly Show,"VA Gov Race Ramifications and Texas Abortion Case Before SCOTUS, with Rich Lowry and Alan Dershowitz | Ep. 193",2021-11-01T19:11:45,4,5,0.99,mixed,covid19;efficacy_or_immunity;mandates_or_policy;personal_decision_or_uptake;safety_or_side_effects,False,False,True,episode_13895_clip_4,3225.7,"Host cites Lancet study claiming vaccinated are as infectious as unvaccinated, questioning mandate justification."
14002,28,REAL AF with Andy Frisella,"503. Andy & DJ CTI: Fox Pays $800M To Settle Dominion Defamation Suit, China Developed Vaccine Before Outbreak & Robert Kennedy Jr. Launches 2024 Presidential Campaign",2023-04-21T09:00:00,4,5,0.99,mixed;supportive,conspiracy_or_institutional_trust;covid19;development_or_approval;efficacy_or_immunity;mandates_or_policy;misinformation_or_fact_checking;polio;safety_or_side_effects,True,False,True,episode_14002_clip_1,1785.0,"Claims China developed vaccines before the outbreak, suggesting a coordinated global conspiracy involving US funding and depopulation goals."
14217,18,The Megyn Kelly Show,The Russiagate ‘Scandal’ and Media’s Shaming of the Unvaccinated with Glenn Greenwald | Ep. 162,2021-09-17T19:45:39,4,5,0.99,mixed,conspiracy_or_institutional_trust;covid19;efficacy_or_immunity;mandates_or_policy;misinformation_or_fact_checking;personal_decision_or_uptake;safety_or_side_effects,True,False,True,episode_14217_clip_2,2975.0,Speaker questions vaccinating children due to low death rates and unknown long-term risks while supporting adult vaccination based on personal choice.
15862,28,REAL AF with Andy Frisella,"287. Andy & DJ CTI: Dave Chappelle Attacked On Stage, Roe V. Wade & CDC Cellphone Data Tracking",2022-05-05T09:00:46,4,5,0.99,mixed;neutral;supportive,conspiracy_or_institutional_trust;covid19;efficacy_or_immunity;mandates_or_policy;misinformation_or_fact_checking;personal_decision_or_uptake;safety_or_side_effects,True,False,True,episode_15862_clip_4,1785.0,"Speakers claim vaccines lacked proof of efficacy, increased sickness, caused hidden deaths, and that effective therapeutics were suppressed."
16183,28,REAL AF with Andy Frisella,"242. Andy & DJ CTI: Crypto Regulations, New Supreme Court Judge & Joy Behar's Vacation",2022-02-26T10:00:10,4,5,0.99,mixed,conspiracy_or_institutional_trust;covid19;efficacy_or_immunity;mandates_or_policy;misinformation_or_fact_checking;personal_decision_or_uptake;safety_or_side_effects,True,False,True,episode_16183_clip_3,1785.0,
16359,28,REAL AF with Andy Frisella,"215. Andy, DJ & Tommy Vext CTI: Hillary Clinton 2024?, Nike Firing Employees? & The Future Of Fitness?",2022-01-15T10:00:00,4,5,0.99,supportive,access_or_equity;conspiracy_or_institutional_trust;covid19;efficacy_or_immunity;mandates_or_policy;misinformation_or_fact_checking;personal_decision_or_uptake;safety_or_side_effects,True,False,True,episode_16359_clip_4,1790.6,"Discusses Nike firing unvaccinated staff, claims vaccine mandates are unconstitutional and vaccines ineffective, alleging hospitals fill with vaccinated patients."
20323,53,The Diary Of A CEO with Steven Bartlett,"The Professor Banned From Speaking Out: ""We Need To Start Preparing! The Terrifying Lessons Of Covid We’re Ignoring!"" - Bret Weinstein",2024-08-15T05:00:00,4,5,0.99,mixed,conspiracy_or_institutional_trust;covid19;development_or_approval;efficacy_or_immunity;misinformation_or_fact_checking;safety_or_side_effects,True,False,True,episode_20323_clip_3,6813.0,"Alleges vaccines caused adverse events and early deaths, and that the virus originated from a lab weapons program."
310,2,The Joe Rogan Experience,#2376 - Brigham Buhler,2025-09-09T17:00:00,4,5,0.98,mixed,conspiracy_or_institutional_trust;covid19;development_or_approval;efficacy_or_immunity;mandates_or_policy;misinformation_or_fact_checking;mmr_measles;personal_decision_or_uptake;polio;safety_or_side_effects,True,False,True,episode_310_clip_1,2506.9,"Speakers question vaccine mandates, cite autism rates, and allege CDC/industry corruption regarding disease eradication."
3847,18,The Megyn Kelly Show,"Trump Brings Peace Between Israel and Hamas, and Potential Cancer Cure, with Buck Sexton and Dr. Patrick Soon-Shiong  |  Ep.1168",2025-10-09T18:21:15,4,5,0.98,mixed,conspiracy_or_institutional_trust;covid19;development_or_approval;efficacy_or_immunity;misinformation_or_fact_checking;safety_or_side_effects,True,False,True,episode_3847_clip_1,3768.2,"Guest claims his T-cell vaccine cleared COVID while others failed, alleges FDA blocked further trials, and links virus/vaccines to cancer."
4379,2,The Joe Rogan Experience,#2189 - Dennis Quaid,2024-08-15T17:00:00,4,5,0.98,mixed;neutral,conspiracy_or_institutional_trust;covid19;efficacy_or_immunity;misinformation_or_fact_checking;safety_or_side_effects,True,True,True,episode_4379_clip_2,3423.0,"Alleges mRNA vaccines cause excess deaths and 'turbo cancers' by altering DNA, citing insurance data and Dr. McCullough."
5475,17,The Tucker Carlson Show,"Clayton Morris: Truth About the USS Liberty, Europe’s Self-Destruction, & Is Brigitte Macron a Man?",2025-03-14T18:31:00,4,5,0.98,mixed,conspiracy_or_institutional_trust;covid19;development_or_approval;efficacy_or_immunity;mandates_or_policy;misinformation_or_fact_checking;personal_decision_or_uptake;safety_or_side_effects,True,False,True,episode_5475_clip_4,5147.8,"Speakers claim mRNA vaccines lacked human trials, alter genes, and that hidden tech could regrow limbs."
5851,18,The Megyn Kelly Show,"Andrew Schulz on Why Trump Dominates Culture and Politics, Becoming a Dad, and Dating Red Flags | Ep. 1020",2025-03-06T20:30:07,4,5,0.98,mixed;neutral,childhood_schedule;conspiracy_or_institutional_trust;covid19;efficacy_or_immunity;hpv;misinformation_or_fact_checking;personal_decision_or_uptake;safety_or_side_effects,True,False,True,episode_5851_clip_1,1190.0,"Guest admits to obtaining a fake vaccine booster for work, expresses regret over real vaccination, and cites eroded trust in health officials."
5996,2,The Joe Rogan Experience,#2083 - Taylor Sheridan,2024-01-04T18:00:00,4,5,0.98,neutral;supportive,conspiracy_or_institutional_trust;covid19;development_or_approval;efficacy_or_immunity;mandates_or_policy;misinformation_or_fact_checking;other_vaccine;safety_or_side_effects,True,False,True,episode_5996_clip_4,9808.0,"Asserts masks reduce oxygen and increase CO2, government paid media to attack anti-vaxxers, and pandemic response was a politicized hoax."
7607,17,The Tucker Carlson Show,"Rob Schneider: SNL Glory Days, Losing Friends Over Politics, and His Response to Daughter Elle King",2024-08-15T17:15:00,4,5,0.98,mixed,childhood_schedule;conspiracy_or_institutional_trust;efficacy_or_immunity;mandates_or_policy;misinformation_or_fact_checking;mmr_measles;safety_or_side_effects,True,False,True,episode_7607_clip_1,854.7,"Speaker alleges pharmaceutical industry controls medical boards, mandates injurious drugs, and links vaccines to chronic illness and autism."
10850,30,Candace,Harvey Weinstein Calls Out Justin Baldoni | #MAHA Gaslighting Begins | Candace Ep 174,2025-04-09T21:44:00,4,5,0.98,mixed,childhood_schedule;conspiracy_or_institutional_trust;misinformation_or_fact_checking;mmr_measles;other_vaccine;safety_or_side_effects,True,False,True,episode_10850_clip_1,1900.2,The speaker claims RFK Jr. reversed his stance on MMR vaccines from warning of government panic for profit to promoting them during an outbreak.
11472,2,The Joe Rogan Experience,#1735 - Peter Attia,2021-11-17T18:00:00,4,5,0.98,mixed,covid19;development_or_approval;efficacy_or_immunity;influenza;mmr_measles;personal_decision_or_uptake;safety_or_side_effects,True,False,False,episode_11472_clip_1,9585.5,"Discusses a freediver's myocarditis post-vaccination, questions risk-reward for children, and critiques science advocacy versus nuance."
12555,2,The Joe Rogan Experience,#1662 - Tom Papa,2021-06-05T17:00:00,4,5,0.98,mixed;neutral,conspiracy_or_institutional_trust;covid19;efficacy_or_immunity;mandates_or_policy;misinformation_or_fact_checking;safety_or_side_effects,True,True,True,episode_12555_clip_2,5129.6,"Debate over breakthrough case definitions, comorbidity counting methods for deaths, and whether vaccinated people die with rather than from COVID."
13185,24,The Shawn Ryan Show,"#87 Michael Shellenberger - Elon Musk, Twitter Files and Media Collapse | Part 2",2023-12-06T11:00:00,4,5,0.98,mixed;supportive,conspiracy_or_institutional_trust;covid19;efficacy_or_immunity;misinformation_or_fact_checking;safety_or_side_effects,True,True,True,episode_13185_clip_3,3056.3,Discusses vaccine benefits for elderly versus myocarditis risks in youth and censorship of safety data.
14237,18,The Megyn Kelly Show,"The COVID Numbers Game and the Toxicity of Big Tech with Dr. Jay Bhattacharya, Vivek Ramaswamy, and Prof. Scott Galloway | Ep. 160",2021-09-15T19:48:03,4,5,0.98,mixed,conspiracy_or_institutional_trust;covid19;efficacy_or_immunity;mandates_or_policy;misinformation_or_fact_checking;personal_decision_or_uptake;safety_or_side_effects,True,False,True,episode_14237_clip_3,595.0,"Guest argues natural immunity is superior to vaccine immunity, claims vaccines do not prevent transmission after a few months, and asserts public health agencies are lying to manipulate uptake."
14288,18,The Megyn Kelly Show,"Afghanistan, Abortion, and COVID, with Lara Logan, Charles C.W. Cooke, and Alan Dershowitz | Ep. 154",2021-09-07T20:19:53,4,5,0.98,mixed,conspiracy_or_institutional_trust;covid19;development_or_approval;efficacy_or_immunity;mandates_or_policy;misinformation_or_fact_checking;personal_decision_or_uptake,True,True,True,episode_14288_clip_3,779.1,
14382,28,REAL AF with Andy Frisella,"457. Andy & DJ CTI: House Passes Bill Nixing Funding For IRS Agents, Swiss Army Sends Soldiers To Guard Davos & Classified Biden Documents",2023-01-13T10:00:00,4,5,0.98,mixed;supportive,conspiracy_or_institutional_trust;covid19;development_or_approval;mandates_or_policy;misinformation_or_fact_checking;safety_or_side_effects,True,False,True,episode_14382_clip_1,451.6,Speakers cite anecdotal sudden deaths and excess mortality data to argue vaccines are causing widespread fatalities.
14485,18,The Megyn Kelly Show,"Ben Shapiro on DeSantis, Biden, and Our Authoritarian Moment in America | Ep. 134",2021-07-26T19:40:00,4,5,0.98,mixed,access_or_equity;childhood_schedule;conspiracy_or_institutional_trust;covid19;development_or_approval;efficacy_or_immunity;mandates_or_policy;personal_decision_or_uptake;safety_or_side_effects,True,False,True,episode_14485_clip_3,595.0,
15506,28,REAL AF with Andy Frisella,"324. Andy & DJ CTI: Biden's Voicemail To Hunter, Hutchinson's Jan 6th Testimony & Serious Adverse Events",2022-07-01T09:00:19,4,5,0.98,mixed,conspiracy_or_institutional_trust;covid19;efficacy_or_immunity;mandates_or_policy;personal_decision_or_uptake;safety_or_side_effects,True,False,True,episode_15506_clip_1,1628.7,"Claims Pfizer vaccine causes five serious adverse events per hospitalization prevented, citing emerging data on harms."
16024,28,REAL AF with Andy Frisella,"265. Andy & DJ CTI: Disney's Secret Agenda, CDC Normalizing Blood Clots & World Government Summit",2022-03-31T09:00:42,4,5,0.98,mixed;supportive,conspiracy_or_institutional_trust;covid19;misinformation_or_fact_checking;safety_or_side_effects,True,False,True,episode_16024_clip_3,1892.0,Speakers claim vaccination is the common denominator in recent deaths of young healthy people and allege data concealment by authorities.
6222,2,The Joe Rogan Experience,#2061 - Whitney Cummings,2023-11-10T18:00:00,4,5,0.96,neutral;supportive,conspiracy_or_institutional_trust;covid19;efficacy_or_immunity;mandates_or_policy;misinformation_or_fact_checking;other_vaccine;safety_or_side_effects,True,False,True,episode_6222_clip_3,2975.0,Claims pregnancy at 40 is a vaccine injury; alleges placental hardening and fertility issues from vaccines.
6652,18,The Megyn Kelly Show,"Rob Schneider on Beating a Culture of Censorship, and Jesse Kelly on Kamala's Failed Border Policies | Ep. 900",2024-09-27T20:21:28,4,5,0.96,mixed,childhood_schedule;conspiracy_or_institutional_trust;hpv;mandates_or_policy;misinformation_or_fact_checking;other_vaccine;personal_decision_or_uptake;safety_or_side_effects,True,False,True,episode_6652_clip_3,6912.7,"Claims pharmaceutical industry pushes cradle-to-grave drugging, citing Hepatitis B vaccine given to babies for profit."
14415,18,The Megyn Kelly Show,"Dr. Drew Pinsky on COVID Hysteria, The Rise of Narcissism, and Marriage and Parenting | Ep. 141",2021-08-06T08:00:00,4,5,0.96,mixed,access_or_equity;conspiracy_or_institutional_trust;covid19;development_or_approval;efficacy_or_immunity;mandates_or_policy;misinformation_or_fact_checking;personal_decision_or_uptake;safety_or_side_effects,True,True,True,episode_14415_clip_4,5355.0,"Speaker claims his son suffered a severe vaccine reaction after being forced to vaccinate despite prior infection, citing a doctor's warning about adverse reactions in naturally immune individuals."
2320,2,The Joe Rogan Experience,#2284 - Ian Carroll,2025-03-05T18:00:00,4,5,0.95,mixed;supportive,conspiracy_or_institutional_trust;covid19;efficacy_or_immunity;misinformation_or_fact_checking;mmr_measles;safety_or_side_effects,True,False,True,episode_2320_clip_2,6053.0,Claims COVID lockdowns and vaccines were promoted via information warfare to generate profit for specific groups.
3616,16,The Charlie Kirk Show,How MAHA Was Born And Where It's Going Next,2025-08-25T23:44:23,4,5,0.95,mixed;neutral;supportive,childhood_schedule;conspiracy_or_institutional_trust;covid19;mandates_or_policy;safety_or_side_effects,True,False,True,episode_3616_clip_2,657.1,"Speaker claims children receive over 90 vaccines, alleges food pyramids were bought by industry, and links birth control to autoimmune diseases."
4693,18,The Megyn Kelly Show,"Was Air India Crash Deliberate, and Previewing Next Epstein Shoe to Drop, with Fifth Column and Aviation Experts | Ep. 1110",2025-07-17T19:52:25,4,5,0.95,mixed,conspiracy_or_institutional_trust;covid19;misinformation_or_fact_checking;personal_decision_or_uptake;safety_or_side_effects,False,True,True,episode_4693_clip_2,6858.9,Discussion of an op-ed about shunning unvaccinated family members and the social divide over COVID vaccination.
6677,2,The Joe Rogan Experience,"Fight Companion - August 5, 2023",2023-08-06T06:54:02,4,5,0.95,critical;mixed,conspiracy_or_institutional_trust;covid19;mandates_or_policy;misinformation_or_fact_checking;safety_or_side_effects,True,False,True,episode_6677_clip_3,856.5,"Speakers discuss an alleged uptick in sudden deaths and cancers, questioning if mRNA vaccines are the cause."
7870,2,The Joe Rogan Experience,#1912 - Steven Rinella,2022-12-20T18:00:00,4,5,0.95,mixed;neutral,conspiracy_or_institutional_trust;covid19;development_or_approval;efficacy_or_immunity;mandates_or_policy;misinformation_or_fact_checking;safety_or_side_effects,True,False,True,episode_7870_clip_2,11715.6,"Speaker alleges mandates caused injuries, businesses are being sued, and pharma companies hide negative data while lacking long-term safety studies."
11227,2,The Joe Rogan Experience,#1750 - Ari Shaffir & Tony Hinchcliffe,2021-12-22T18:00:00,4,5,0.95,mixed;neutral,conspiracy_or_institutional_trust;covid19;development_or_approval;efficacy_or_immunity;misinformation_or_fact_checking;personal_decision_or_uptake;safety_or_side_effects,True,True,True,episode_11227_clip_4,10892.5,"Speaker recounts using ivermectin and monoclonal antibodies after vaccination, claiming rapid recovery and advocating for alternative treatments."
11528,28,REAL AF with Andy Frisella,"793. Andy & DJ CTI: Hurricane Milton Could Change Florida's Coastline, 60 Minutes Editing Kamala's Answer & Wave Of Heart Attacks",2024-10-10T09:00:00,4,5,0.95,supportive,conspiracy_or_institutional_trust;covid19;mandates_or_policy;misinformation_or_fact_checking;safety_or_side_effects,True,False,True,episode_11528_clip_1,2380.0,"Alleges Bill Gates is using vaccines, weather manipulation, and global organizations to control the population."
12221,2,The Joe Rogan Experience,#1686 - Ari Shaffir,2021-07-22T17:00:00,4,5,0.95,mixed;neutral,conspiracy_or_institutional_trust;covid19;development_or_approval;efficacy_or_immunity;misinformation_or_fact_checking;safety_or_side_effects,True,False,True,episode_12221_clip_2,3315.7,Speaker alleges vaccine announcement was politically timed and discusses gain-of-function research and lab leak theories.
12445,28,REAL AF with Andy Frisella,"675. Andy, Ian Smith & DJ CTI: Trump's New $175M Bond, Yellowstone Star Kicked Off Flight & Torture In Putin's Prisons",2024-03-26T09:00:00,4,5,0.95,mixed;neutral,conspiracy_or_institutional_trust;covid19;mandates_or_policy;misinformation_or_fact_checking;personal_decision_or_uptake;safety_or_side_effects,True,False,True,episode_12445_clip_2,2530.4,Speakers speculate that rising cancer rates and myocarditis cases are linked to vaccines and may be blamed on political figures.
14153,18,The Megyn Kelly Show,Tulsi Gabbard on the Afghanistan Withdrawal Hearing and the ‘Woke-ification’ of the Military | Ep. 169,2021-09-28T20:11:27,4,5,0.95,mixed,childhood_schedule;conspiracy_or_institutional_trust;covid19;development_or_approval;efficacy_or_immunity;influenza;mandates_or_policy;personal_decision_or_uptake,True,False,True,episode_14153_clip_3,4760.0,"Guest argues mandates remove choice and ignore natural immunity, citing government lies and politicization as drivers of distrust."
14649,18,The Megyn Kelly Show,"The COVID Cover-Up, with Josh Rogin, David Marcus, and Richard Muller | Ep. 114",2021-06-11T08:00:00,4,5,0.95,mixed;neutral,covid19;efficacy_or_immunity;mandates_or_policy;misinformation_or_fact_checking;personal_decision_or_uptake;safety_or_side_effects,True,True,True,episode_14649_clip_4,5147.3,Speakers attribute vaccine hesitancy to political messaging and describe pediatric vaccination as unjustified and experimental.
15720,28,REAL AF with Andy Frisella,"300. Andy, Cameron Hanes, Sal & DJ CTI: Trump-Russia Lies Approved By Hillary, Elon Musk's Sex Accuser & Biden-Backed W.H.O. Treaty",2022-05-21T09:00:23,4,5,0.95,mixed,conspiracy_or_institutional_trust;covid19;development_or_approval;mandates_or_policy;misinformation_or_fact_checking,True,False,True,episode_15720_clip_3,6385.7,Speakers claim monkeypox and coronavirus were intentionally reintroduced from labs and that WHO treaties enable global enforcement of mandates.
9341,18,The Megyn Kelly Show,"Democrats Against Journalism, and COVID Truth Revealed, with Stu Burguiere, Dave Marcus, David Zweig, and Isabel Oakeshott | Ep. 509",2023-03-10T20:03:05,4,5,0.9,mixed,conspiracy_or_institutional_trust;covid19;development_or_approval;misinformation_or_fact_checking;safety_or_side_effects,True,False,True,episode_9341_clip_2,1453.9,Speakers claim NGOs pressured platforms to suppress truthful commentary on vaccine negative consequences to protect uptake.
2285,8,The MeidasTouch Podcast,Meidas Health EMERGENCY Episode:  Mass Chaos as Trump Panel Blows Up,2025-09-20T23:30:00,3,5,0.99,mixed;neutral,childhood_schedule;conspiracy_or_institutional_trust;covid19;efficacy_or_immunity;mandates_or_policy;misinformation_or_fact_checking;mmr_measles;safety_or_side_effects,True,True,True,episode_2285_clip_1,106.8,"Speakers discuss ACIP panel changes, alleged removal of MMR and COVID vaccine recommendations, and confusion over shared clinical decision-making."
4106,19,Pod Save America,RFK Jr. Decapitates the CDC,2025-08-29T07:05:00,3,5,0.99,mixed,childhood_schedule;conspiracy_or_institutional_trust;covid19;efficacy_or_immunity;mandates_or_policy;misinformation_or_fact_checking;mmr_measles;safety_or_side_effects,True,True,True,episode_4106_clip_1,135.9,"Discussion of RFK Jr. limiting COVID vaccine eligibility, firing CDC leadership, and stacking panels with anti-vax advocates."
4169,19,Pod Save America,Trump Goes Bananas,2025-08-08T07:05:00,3,5,0.99,mixed,conspiracy_or_institutional_trust;covid19;development_or_approval;efficacy_or_immunity;influenza;mandates_or_policy;misinformation_or_fact_checking;safety_or_side_effects,True,True,True,episode_4169_clip_3,3570.0,Expert argues canceling mRNA grants hinders flu pandemic prep and critiques returning to outdated egg-based vaccine technology.
4179,18,The Megyn Kelly Show,"Lisa Cook Investigation Grows, RFK vs. Senators, and Bari Weiss CBS News Rumblings, with Glenn Greenwald",2025-09-04T19:35:20,3,5,0.99,mixed,childhood_schedule;conspiracy_or_institutional_trust;covid19;efficacy_or_immunity;misinformation_or_fact_checking;mmr_measles;safety_or_side_effects,True,True,True,episode_4179_clip_2,4798.7,"Discussion on COVID death counts, vaccine efficacy data, and alleged links between vaccines and myocarditis."
4488,19,Pod Save America,Trump's Art of the Fold,2025-04-11T07:05:00,3,5,0.99,supportive,access_or_equity;childhood_schedule;conspiracy_or_institutional_trust;covid19;development_or_approval;efficacy_or_immunity;mandates_or_policy;misinformation_or_fact_checking;mmr_measles;safety_or_side_effects,False,True,True,episode_4488_clip_2,4760.0,"Expert criticizes RFK Jr.'s vaccine skepticism, cites measles vaccine efficacy, and warns of dismantled FDA/CDC vaccine infrastructure."
4673,18,The Megyn Kelly Show,"Truth About Benefits of HRT For Women, and COVID Lies Uncovered, with FDA Commissioner Dr. Marty Makary",2025-07-20T18:00:00,3,5,0.99,neutral;supportive,conspiracy_or_institutional_trust;covid19;development_or_approval;influenza;mandates_or_policy;safety_or_side_effects,True,False,True,episode_4673_clip_2,1516.2,"Speaker alleges agencies sat on myocarditis data, lied about boosters, and failed to act on safety signals for young healthy subjects."
5384,2,The Joe Rogan Experience,#2126 - Donnell Rawlings,2024-03-27T17:00:00,3,5,0.99,mixed;neutral;supportive,conspiracy_or_institutional_trust;covid19;efficacy_or_immunity;mandates_or_policy;safety_or_side_effects,True,False,True,episode_5384_clip_2,3570.0,Speakers claim vaccines have high side effect rates and caused a 40% increase in all-cause mortality and excess deaths.
5826,17,The Tucker Carlson Show,Matt Taibbi: All the Top Secret Information Trump Is Releasing & What He Should Declassify Next,2025-01-27T19:10:00,3,5,0.99,mixed,conspiracy_or_institutional_trust;covid19;development_or_approval;efficacy_or_immunity;misinformation_or_fact_checking;personal_decision_or_uptake,True,False,True,episode_5826_clip_1,71.8,Speakers allege authorities created dangerous viruses via gain-of-function research to justify vaccine development.
5870,19,Pod Save America,More Like GONE DeSantis (w/Gavin Newsom!),2024-01-23T07:55:00,3,5,0.99,mixed,childhood_schedule;conspiracy_or_institutional_trust;covid19;efficacy_or_immunity;mandates_or_policy;misinformation_or_fact_checking;personal_decision_or_uptake;safety_or_side_effects,False,True,True,episode_5870_clip_2,4165.0,"Speakers refute claims that boosters increase COVID risk, citing death tolls and accusing politicians of lying and promoting disinformation."
5871,2,The Joe Rogan Experience,#2090 - Bobby Lee,2024-01-23T18:00:00,3,5,0.99,mixed,conspiracy_or_institutional_trust;covid19;efficacy_or_immunity;mandates_or_policy;other_vaccine;personal_decision_or_uptake;safety_or_side_effects,True,False,True,episode_5871_clip_2,5375.5,"Speaker recounts avoiding vaccination due to blood clot reports, claiming authorities lied about efficacy and transmission prevention."
6047,18,The Megyn Kelly Show,"Charlie Kirk on Tulsi and RFK's Fight Ahead, DEI vs. Merit, and Elites Against Trump's Immigration Policies | Ep. 997",2025-01-31T19:00:00,3,5,0.99,mixed,childhood_schedule;conspiracy_or_institutional_trust;covid19;efficacy_or_immunity;misinformation_or_fact_checking;mmr_measles;personal_decision_or_uptake;safety_or_side_effects,True,False,True,episode_6047_clip_1,3757.6,"Discusses RFK Jr.'s hearing, questioning Hepatitis B timing for newborns, alleging corruption in studies, and citing anecdotal vaccine injuries."
6227,18,The Megyn Kelly Show,"RFK and Hegseth's Path to Confirmation, and Dangers of AI, with Mark Halperin, Sean Spicer, Dan Turrentine, and Tristan Harris | Ep. 967",2024-12-17T20:12:14,3,5,0.99,mixed,conspiracy_or_institutional_trust;development_or_approval;misinformation_or_fact_checking;mmr_measles;polio;safety_or_side_effects,True,True,True,episode_6227_clip_3,1885.0,
6238,2,The Joe Rogan Experience,#2059 - Adam Greentree,2023-11-08T18:00:00,3,5,0.99,mixed,conspiracy_or_institutional_trust;covid19;efficacy_or_immunity;influenza;mandates_or_policy;misinformation_or_fact_checking;other_vaccine;personal_decision_or_uptake;safety_or_side_effects,True,False,True,episode_6238_clip_1,8436.7,
6254,18,The Megyn Kelly Show,"Mysterious ""Drones"" Spread, Media Malpractice, and How Medical Journals Became Captured, with Hugh Hewitt and Dr. Aseem Malhotra | Ep. 964",2024-12-13T21:09:47,3,5,0.99,mixed,conspiracy_or_institutional_trust;covid19;efficacy_or_immunity;misinformation_or_fact_checking;safety_or_side_effects,True,False,True,episode_6254_clip_2,5560.2,"Guest claims mRNA vaccines cause serious harm at rates exceeding COVID hospitalization benefits, citing re-analyzed trial data and autopsy reports."
6787,24,The Shawn Ryan Show,#218 Gavin Newsom - Governor of California,2025-07-14T10:00:00,3,5,0.99,mixed;neutral,access_or_equity;covid19;efficacy_or_immunity;influenza;mandates_or_policy;misinformation_or_fact_checking;personal_decision_or_uptake;safety_or_side_effects,True,True,True,episode_6787_clip_1,902.8,Guest asks governor about accountability for child vaccine mandates citing myocarditis and cancer; governor defends vaccines but orders a review.
6831,2,The Joe Rogan Experience,#2004 - Ice Cube,2023-06-29T17:00:00,3,5,0.99,mixed,conspiracy_or_institutional_trust;covid19;development_or_approval;efficacy_or_immunity;mandates_or_policy;misinformation_or_fact_checking;personal_decision_or_uptake;safety_or_side_effects,True,False,True,episode_6831_clip_1,2975.0,"Speaker claims vaccines were experimental, rushed, and driven by profit over safety."
6834,19,Pod Save America,"""Fox Trucks Canada.""",2022-02-15T08:01:00,3,5,0.99,mixed;neutral,conspiracy_or_institutional_trust;covid19;mandates_or_policy;misinformation_or_fact_checking;safety_or_side_effects,True,True,True,episode_6834_clip_3,2380.0,
